smiles,emission
O=C([OH3]C)C(=C(N(C1=C2C(C(C)=CC3C)=C(C)C=3)[Zn]3(N(=C2C2)C(=C4)C=2)N(C2=C5)C4=C5)C(=C1)C(=O)OC)C(=N3C1=C2)CC1(C)C,637.0
O=C([OH3]C)C(=C(NC1=C(C(C=C2)=NC2=C2)C(=C(C)C=C3C)C(=C3)C)C(=C1)C(=O)OC)C(=NC1=CC(=CC3)NC2=3)CC1(C)C,663.0
O=CC(=CC1=C(C2C3)C(=C(C)C=C4C)C(C)=C4)C(N1[Zn](N=2C(C=3)=C1C(=CC=C2C)C=C2)(N2C34)N(C1=C1)C(C=3)=C1)=CC=2CC4(C)C,639.0
O=CC(=CC1=C(C(=C(C)C=C2C)C(C)=C2)C(=NC2=C(C34)C(=CC=C5C)C=C5)C=C2)C(N1)=CC(CC1(C)C)=NC1=CC(N3)=CC=4,664.0
CC(C)(CC1C=C2C3COC)C(=CC(N4C5C6C(=CC=C7C)C=C7)=CC=5)N=1[Zn]4(N2C1C=3)N(C=6C2)=C(C=2)C=1C(C(C)=CC1C)=C(C)C=1,639.0
CC(C=CC1C(=C(C=C2)N=C2C(=C(NC2=C3)C=C2COC)C(=C(C)C=C2C)C(C)=C2)C(=CC2)NC=2C=C(N=C23)C(C)(C)C2)=CC=1,665.0
CC(C=CC1C(C(=CC2)N(C=2C2)[Cu]3(N(C=2C2(C)C)=C(C4)C2)N(C=4C2COC)C4C=2)=C(N3=C2C=4C(=C(C)C=C3C)C(C)=C3)C=C2)=CC=1,
CC(C=C(C1)C)=C(C=1C)C(C(C=C1)=NC1=CC(NC1C2)=CC=1)=C(C=C1C#CC(=CC=C3)C=C3)NC1=CC(=NC=21)CC1(C)C,658.0
CC(C)(CC1/C=C(\N2C3=C4C(=C(C)C=C5C)C(C)=C5)C(=C3)C#CC(=CC=C3)C=C3)/C(N=1)=C/C(=CC1C#CC(C=CC3)=CC=3)N(C=1C=C1C3)[Zn]2N1=C4C=3,654.0
CC(C=C(C)C1)=C(C=1C)C(C(=NC1=CC(NC2C3)=C(C=2)C#CC(=CC=C2)C=C2)C=C1)=C(C=C1C#CC(=CC=C2)C=C2)NC1=CC(=NC1=3)CC1(C)C,678.0
CC(C)(CC1/C=C(\N2C3=C4C(C=CC5C#C[Si](C(C)C)(C(C)C)C(C)C)=CC=5)C(=C3)C#CC(=CC=C3)C=C3)/C(N=1)=C/C(=CC1C#CC(=CC=C3)C=C3)N([Zn]2N(=C4C2)C3C=2)C=1C=3,656.0
CC(C)(CC1C=C(NC2=C(C3C4)C(=CC=C5C#C[Si](C(C)C)(C(C)C)C(C)C)C=C5)C(=C2)C#CC(C=CC2)=CC=2)C(N=1)=CC(NC1C=C(N=3)C=4)=CC=1C#CC(C=CC1)=CC=1,678.0
CC(C)(CC1/C=C(\N2C3=C4C(C=CC5C#C)=CC=5)C(=C3)C#CC(=CC=C3)C=C3)/C(N=1)=C/C(=CC1C#CC(C=CC3)=CC=3)N(C=1C=C1C3)[Zn]2N1=C4C=3,654.0
CC(C)(CC1C=C(NC2=C(C3C4)C(C=CC5C#C)=CC=5)C(=C2)C#CC(C=CC2)=CC=2)C(N=1)=CC(=CC1C#CC(=CC=C2)C=C2)NC=1C=C(N=3)C=4,677.0
O=C(O)C(C=CC1C(=C(C=C2)N(C2=C2)[Zn]3(N(=C2C2)C(=C4)C=2)N(C4=C2C#CC(=CC=C4)C=C4)C4=C2)C(=N3C2=C4)CC2(C)C)=CC=1,639.0
CC(C)(CC1C(=C2C3)C(C=CN4C)=CC=4)C(N=1[Zn](N2C(C=3)=C1)(N2C34)N(=C1C1)C(=C4)C=1)=CC2=CC=3C#CC(C=CC1)=CC=1,639.0
C#CC(C=C1C=C(N=C2C=C34)C(C)(C2)C)=C(N1)C=C(N=C1C(C(=CC=C2C)C=C2)=C(N3)C=C4C#C)C=C1,669.0
CC(C)(CC1C=C(NC2=C(C34)C(=CC=C5C)C=C5)C(=C2)C#CC(C=CC2)=CC=2)C(N=1)=CC(NC1C=C(N=4)C=C3)=CC=1C#CC(=CC=C1)C=C1,678.0
O=C(OC)C(=CC=C1C#CC(=CC2=C(C(=NC3=CC45)C=C3)C(C=CC3C)=CC=3)C(N2)=CC(CC2(C)C)=NC2=CC(N5)=CC=4C#CC(=CC=C2C(=O)OC)C=C2)C=C1,684.0
CC(C)(CC1C=C(NC2=C(C34)C(C=CC5C)=CC=5)C(=C2)C#CC(C=CC2N(C)C)=CC=2)C(N=1)=CC(=CC1C#CC(=CC=C2N(C)C)C=C2)NC=1C=C(N=3)C=C4,685.0
CC(C)(CC1C=C(NC2=C(C3C4)C(=CC=C5C)C=C5)C(=C2)C#CC(C=CC2C#CC(=CC=C5)C=C5)=CC=2)C(N=1)=CC(=CC1C#CC(C=CC2C#CC(C=CC5)=CC=5)=CC=2)NC=1C=C(C=4)N=3,684.0
O=C(/C=C/C(C=CC1)=CC=1)C(=CC1=C(C2C3)C(C(C)=CC4C)=C(C)C=4)C(=CC(=N4C5=C6)CC5(C)C)N1[Zn]4(N=2C1C=3)N(C6=C2)C(C=1)=C2,646.0
O=C(/C=C/C(=CC=C1)C=C1)C(=CC1=C(C(C=C2)=NC2=CC23)C(C(C)=CC4C)=C(C=4)C)C(N1)=CC(=NC1=CC(N2)=CC=3)CC1(C)C,670.0
O=C(/C=C/C(C=CC1C(O)=O)=CC=1)C(=CC1=C(C(C=C2)=NC2=CC2=C3)C(C(C)=CC4C)=C(C)C=4)C(N1)=CC(=NC1=CC(N2)=C3)CC1,672.0
O=C(/C=C/C=C/C(=CC=C1)C=C1)C(=CC1=C(C(C(C)=CC2C)=C(C=2)C)C(=NC2=CC3=C4)C=C2)C(N1)=CC(CC1(C)C)=NC1=CC(=C4)N3,670.0
O=C(\C=C\C=C(C)/C=C/C=C(\C)C=C/C(=C(C)C1)C(C)(C)CC1)C(=CC1=C(C2C=C3)C(C(C)=CC4C)=C(C)C=4)/C(N1[Zn](N=2C3=C1)N(C1=C1)C(=C1)C1)=C/C(CC2(C)C)=NC2=1,648.0
O=C(/C=C/C=C(\C)C=C/C=C(\C)C=C/C(=C(C)C1)C(C)(C)CC1)C(=CC1=C(C(=C(C)C=C2C)C(=C2)C)C(=NC2=CC34)C=C2)C(N1)=CC(=NC1=CC(N3)=CC=4)CC1(C)C,672.0
BrC(C=C1C=C(C=C2)N=C2C=C23)=C(N1)C=C(N=C1C=C(N3)C=C2)C(C1)(C)C,
BrC(C=C1C=C(N=C2C=C34)C(C)(C)C2)=C(N1)C=C(N=C1C=C(N3)C=C4)C=C1,
BrC(=CC1=CC(=NC2=CC34)CC2(C)C)C(N1)=CC(=NC1=CC(N3)=CC=4)C=C1,641.0
BrC(=CC1=CC2C3)/C(N1[Zn](N=2C(C=3)=C1)N(C1=C1)C(C2)=C1)=C/C(=NC=21)CC1(C)C,612.0
BrC(=CC1=CC(C=C2)=NC2=CC23)C(N1)=CC(=NC1=CC(N3)=CC=2)CC1(C)C,642.0
BrC(=C(NC1=CC(C=C2)=NC2=C2)C(=C1)COC)C(=NC1=CC(NC22)=CC=2)CC1(C)C,
BrC(C=C1C=C2C(C)(C3)C)=C(/C=C(/C=C4)N=C4/C4)N1[Zn](C)(N2=C3C1)N(C/=4C2Br)C=1C=2,
BrC(C=C1C=C2C(C3)(C)C)=C(C=C(C=C4)N5=C4C4)N1[Zn]5(N2=C3C1)N(C=1C1Br)C=4C=1,
BrC(=CC1C(=C2C3)C(=CC=C4C)C=C4)C(N=1[Zn](N2C(C=3)=C1)(N2C34)N(=C1C1)C(=C4)C1(C)C)=CC2=CC=3,
BrC(=CC1C(=C(NC2=CC34)C=C2)C(=CC=C2C)C=C2)C(N=1)=CC(=CC1)NC=1C=C(N=4)C(C)(C)C3,
BrC(=C(C=C1)N(C1=C1C(=C(C)C=C2C)C(C)=C2)[Zn]2(N(C3=C4)C(=C4)C4C(C=CC5C)=CC=5)N(=C1C1)C=4C=1)C(=N2C1=C3)CC1(C)C,
BrC(C(CC1(C)C)=NC1=CC(=CC1)NC=1C1C(C=CC2C)=CC=2)=C(NC2=C(C(C=C3)=NC=13)C(C(C)=CC1C)=C(C=1)C)C=C2,
BrC(C(=NC1=CC(NC2C3C(C=CC4C)=CC=4)=CC=2)CC1(C)C)=C(NC1=C(C(=C(C)C=C2C)C(=C2)C)C(=NC=32)C=C2Br)C=C1,
BrC(=C(N=C1C(Br)=C(NC2=C3C(=C(C)C=C4C)C(C)=C4)C=C2)C(C1)(C)C)C(NC1C(=C(N=C23)C=C2)C(=CC=C2C)C=C2)=CC=1,
IC(=C(C=C1)N(C1=C1C(=C(C)C=C2C)C(C)=C2)[Zn]2(N(C3=C4)C(=C4)C4C(=CC=C5C)C=C5)N(=C1C1)C=4C=1)C(=N2C1=C3)CC1(C)C,
IC(=C(C=C1)NC1=C(C(C(C)=CC1C)=C(C=1)C)C(=NC1=C2C(=CC=C3C)C=C3)C=C1)C(CC1(C)C)=NC1=CC(=CC1)NC2=1,
BrC(C(CC1(C)C)=N(C1=C1)[Zn]2(N(=C3C4)C(=C5)C=4)N(C5=C4)C1=C4)=C(N2C1=C3)C=C1,611.0
BrC(C(=NC1=CC(=CC2)NC=2C2)CC1(C)C)=C(C=C1)NC1=CC(C=C1)=NC=21,640.0
BrC(=C(N=C1C(Br)=C(NC2=C3)C=C2)C(C1)(C)C)C(=CC1)NC=1C=C(C=C1)N=C13,
BrC(=C(Br)C1=CC(=CC2)NC=2C=C2C3(C)C)C(=N1)C=C(NC1=C(Br)C(=N2)C3)C=C1,
BrC(C(CC1(C)C)=NC1=CC(NC1C2)=CC=1)=C(C=C1)NC1=C(C(=NC=21)C=C1)C(C=CC1C)=CC=1,
BrC(=C(C=C1)NC1=C(C(C(C)=CC1C)=C(C=1)C)C(C=C1)=NC1=C1)C(=NC2=CC(=CC3)NC1=3)CC2(C)C,
BrC(C(=NC1=CC(=CC2)NC=2C2)CC1(C)C)=C(C=C1)NC1=C(CCCCC)C(C=C1)=NC1=2,
BrC(=C(C=C1)NC1=CC(=NC1=C2C(C=CC3C)=CC=3)C=C1)C(CC1(C)C)=NC1=CC(=CC1)NC2=1,643.0
BrC(C(=CC1)N(C=1C=C1C2)[Zn]3(N1=C1C=2)N(C2C4)C(=C1)C=4)=C(N3=C1C=2C(C=CC2)=CC=2)C(C)(C)C1,
BrC(=CC1=C(C(C=CC2C)=CC=2)C(NC2C=C3C4(C)C)=CC=2)C(=N1)C=C(C=C1)NC1=C(C(C=CC1)=CC=1)C(C4)=N3,
BrC(=C(Br)C1=CC(NC2C=C3C4(C)C)=CC=2)C(=N1)C=C(NC1=C(C(C4)=N3)C(C=CC2)=CC=2)C=C1,
BrC(=CC1C(=C(C=C2)NC2=C(C23)C(=CC=C4)C=C4)C(=CC=C4C)C=C4)C(N=1)=CC(NC1C=C(N=2)C(C)(C)C3)=CC=1,
BrC(=CC1C(=C(C=C2)NC2=C(C2C3)C(=CC=C4)C=C4)C(C(C)=CC4C)=C(C=4)C)C(N=1)=CC(=CC1)NC=1C=C(N=2)C3(C)C,
BrC(=CC1=C(C(=NC2=CC34)C=C2)C(=C(C)C=C2C)C(C)=C2)C(N1)=CC(=NC1=CC(N4)=CC=3)CC1(C)C,
BrC(=CC1=C(C(=C(C)C=C2C)C(C)=C2)C(C=C2Br)=NC2=CC2=C3)C(N1)=CC(CC1(C)C)=NC1=CC(=C3)N2,
BrC(C=C1C=C2C(C)(C3)C)=C(C=C(N4=C5C6C(C=CC7CC(C)[Si](C(C)C)(C(C)C)C(C)C)=CC=7)C=C5)N1[Zn]4(N2=C3C1)N(C=6C2)C=1C=2Br,
BrC(C=C1C=C(N=C2C=C34)C(C2)(C)C)=C(N1)C=C(C=C1)N=C1C(=C(N4)C=C3Br)C(C=CC1C(=O)OC)=CC=1,
BrC(=CC1=C(C(C(F)=C(F)C2F)=C(F)C=2F)C(=NC2=CC34)C=C2)C(N1)=CC(=NC1=CC(N3)=CC=4Br)CC1(C)C,656.0
BrC(=CC1=C(C(=NC2=CC3=C4)C=C2)C(=C(C)C=C2C)C(=C2)C)C(N1)=C(Br)C(CC1(C)C)=NC1=CC(=C4)N3,
BrC(=CC1=C(C2C3)C(=C(C)C=C4C)C(C)=C4)/C(N1[Zn](N=2C1C=3)N(C(=C2)C=1C(C=CC1C)=CC=1)C(C1)=C2)=C/C(=NC=11)CC1(C)C.C,
BrC(=CC1=C(C(=C(C)C=C2C)C(C)=C2)C(=NC2=C(C3=C4)C(C=CC5C)=CC=5)C=C2)C(N1)=CC(=NC1=CC(N3)=C4)CC1(C)C,
BrC(=C(NC1=C(C(=C(C)C=C2C)C(=C2)C)C(C=C2)=NC2=C2C(=CC=C3C)C=C3)C(=C1)COC)C(CC1(C)C)=NC1=CC(=CC1)NC2=1,
BrC(C(=NC1=CC(=CC2)NC=2C2)CC1(C)C)=C(NC1=C(C(C(C)=CC3C)=C(C)C=3)C(C=C3)=NC3=2)C(=C1)C(=O)OC,
BrC(=C(NC1=C(C(=C(C)C=C2C)C(C)=C2)C(=NC2=C3)C=C2)C(=C1)COC)C(=NC1=CC(NC32)=CC=2)CC1(C)C,
BrC(C(CC1(C)C)=NC1=CC(NC1C2)=CC=1)=C(NC1=C(C(C=C3)=NC=23)C(=C(C)C=C2C)C(=C2)C)C(=C1)CONC(C=CC1)=CC=1,652.0
BrC(=C(NC1=C(C(C(C)=CC2C)=C(C)C=2)C(=NC2=C3)C=C2)C(=C1)COC)C(=NC1=CC(=CC2COC)NC3=2)CC1(C)C,687.0
BrC(=CC1C(=C2C3)C(C(C)=CC4C)=C(C=4)C)C(N=1[Zn](N2C(=C1)C=3COC)(N2C3C4)N(C=4C4(C)C)=C1C4)=CC2=CC=3,
BrC(=CC1C(C(C(C)=CC2C)=C(C=2)C)=C(C=C2COC)NC2=CC2C3)C(N=1)=CC(NC1C=C(N=2)C3(C)C)=CC=1,
BrC(=CC1C(=C(C=C2COC)NC2=CC23)C(C(C)=CC4C)=C(C=4)C)C(N=1)=CC(NC1C=C(N=2)C(C)(C3)C)=C(C=1)COC,
O=C(C(=N1[Zn](N2C3=C4)(N5C67)N(=C(C8)C=7)C(=C3)C=8)C=C5C=C6)C(C)(C)C1=CC2=C4,605.0
O=C(C(=N1)C=C(C=C2)NC2=CC(=N2)C=C3)C(C)(C)C1=CC(=CC1)NC=1C=C23,634.0
O=C(C(=N1[Zn](N2C34)(N5C67)N(=C(C8)C=4)C(C=8)=C7C(C=C(C4)CC)=CC=4CC)C=C2C=C3)C(C)(C)C1=CC5=CC=6,608.0
O=C(C(C=C(N1C2=C3C(C(C)=CC4C)=C(C=4)C)C=C2)=N2[Zn]1(N1C4=C5)N(=C3C3)C(C=3)=C4C(C=CC3C)=CC=3)C(C)(C)C2=CC1=C5,609.0
O=C(C(=N1)C=C(C=C2)NC2=C(C(=N2)C=C3)C(=C(C)C=C4C)C(=C4)C)C(C)(C)C1=CC(NC1C(=C23)C(=CC=C2C)C=C2)=CC=1,643.0
O=C(C(C=C(C=C1)N2C1=C1C(=C(C)C=C3C)C(=C3)C)=N3[Cu]2(N2C(=C4)C5C(C=CC6C)=CC=6)N(=C1C1)C=5C=1)C(C)(C)C3=CC2=C4,
O=C(C(=N1[Mg](N2C3=C4)(N5C67)N(C(C8)=C3C(C=CC3C)=CC=3)=C(C=8)C=6C(C(C)=CC3C)=C(C)C=3)C=C5C=C7)C(C)(C)C1=CC2=C4,617.0
O=C(C(=N1[Zn](N2C3=C4)(N5C67)N(C(C8)=C3C(C(F)=C(F)C3F)=C(F)C=3F)=C(C=8)C=6C(C(F)=C(F)C3F)=C(F)C=3F)C=C5C=C7)C(C)(C)C1=CC2=C4,616.0
O=C(C(=N1)C=C(NC2=C(C(C(F)=C(F)C3F)=C(F)C=3F)C(=N3)C4)C=C2)C(C)(C)C1=CC(=CC1)NC=1C(=C3C=4)C(C(F)=C(F)C1F)=C(F)C=1F,645.0
FC(C(=C(F)C1F)C(=C(C=C2)N(=C2C2C(C(F)=C(F)C3F)=C(F)C=3F)[Cu]3(N(C4C5(C)C)=C(C6)C5=O)N(C=2C2)C=6C=2)C(N3C2C=4)=CC=2)=C(F)C=1F,
O=C(C(C=C(C=C1)N2C1=C1C(C(F)=C(F)C3F)=C(F)C=3F)=N3[Mg]2(N2C4C5C(=C(F)C(F)=C6F)C(F)=C6F)N(C=5C5)=C1C=5)C(C)(C)C3=CC2=CC=4,621.0
O=C(C(=N1[Zn](N2C34)(N5C6=C7)N(=C(C8)C=4C(=CC=C4CC)C=C4)C(C=8)=C6C(C=CC4C)=CC=4)C=C2C=C3)C(C)(C)C1=CC5=C7,612.0
O=C(C(=N1)C=C(C=C2)NC2=C(C(C=CC2CC)=CC=2)C(=N2)C=C3)C(C)(C)C1=CC(=CC1)NC=1C(=C23)C(C=CC1C)=CC=1,644.0
O=C(C(=N1[Mg](N2C(=C3)/C(C(=CC=C4C)C=C4)=C(/C4)N5)N6/C7=C(\C=5C=4)C(=CC=C4CC)C=C4)C=C6C=C7)C(C)(C)C1=CC2=C3,619.0
IC(=CC=C1C(C(C=C2)=N(C2=C(C2=C3)C(=CC(=C4)CC)C=C4CC)[Zn]4(N2C(C2)=C3)N(=C3C5=O)C=2C5(C)C)=C(C=C2)N4C2=C3)C=C1,610.0
IC(C=CC1C(=C(NC2=CC(=NC3=C4)C(=O)C3(C)C)C=C2)C(C=C2)=NC2=C(C(NC24)=CC=2)C(=CC(=C2)CC)C=C2CC)=CC=1,643.0
O=C(C(C=C(N1C2=C3C(=CC=C4I)C=C4)C=C2)=N2[Cu]1(N1C4=C5)N(=C3C3)C(C=3)=C4C(=CC(=C3)CC)C=C3CC)C(C)(C)C2=CC1=C5,
O=C(C(C=C(N1C2=C3C(=CC=C4C)C=C4)C=C2)=N2[Zn]1(N1C(=C4)C5C(C=C(C6)CC)=CC=6CC)N(C=5C5)=C3C=5)C(C)(C)C2=CC1=C4,612.0
O=C(C(=N1)C=C(NC2=C(C(C3)=N4)C(=CC=C5C)C=C5)C=C2)C(C)(C)C1=CC(=CC1)NC=1C(=C4C=3)C(=CC(=C1)CC)C=C1CC,643.0
O=C(C(=N1[Cu](N2C34)(N5C67)N(=C(C8)C=7C(=CC=C7C)C=C7)C(C=8)=C3C(=CC(=C3)CC)C=C3CC)C=C5C=C6)C(C)(C)C1=CC2=CC=4,
O=C(C(=N1)/C=C(/C=C2)N([Zn]3N(=C4C5)C6C=5)C2=C4C(=C(C)C=C2C)C(=C2)C)C(CCC2)(CC2)/C1=C/C(=CC1)N3C=1C=6C(C=CC1C)=CC=1,612.0
O=C(C(=N1[Zn](N2C3=C4C(=C(C)C=C5C)C(C)=C5)(N5C6C7C(C=CC8C)=CC=8)N(C=7C7)=C4C=7)C(=C2C=C3)C(=CC=C2)C=C2)C(C)(C)C1=CC5=CC=6,
O=C(C(=N1[Zn]2(N3C4=C5)N(=C6C7)C(C=7)=C4C(C=CC4C)=CC=4)C(C(=CC=C4)C=C4)=C(C=C4)N2C4=C6C(=C(C)C=C2C)C(C)=C2)C(C)(C)C1=CC3=C5,614.0
O=C(C(=N1)C(C(=CC=C2)C=C2)=C(C=C2)NC2=C(C(=C(C)C=C2C)C(C)=C2)C(=N2)C3)C(C)(C)C1=CC(NC1C(=C2C=3)C(=CC=C2C)C=C2)=CC=1,646.0
O=C(C(=N1)/C=C(/C=C2)N(C2=C(C2C3)C(C(C)=CC4C)=C(C)C=4)[Zn]4N=2C2C=3)C(C)(C)/C1=C(\C(C=CC1)=CC=1)C(N4C1C=2C(=CC=C2C)C=C2)=CC=1,615.0
O=C(C(=N1[Zn](N2C3/C(=C(\N4)C5)C(=CC=C6C)C=C6)N6/C7=C(\C=4C=5)C(=C(C)C=C4C)C(=C4)C)C=C6C=C7)C(C)(C)C1=C(C#CC(C=CC1)=CC=1)C2=CC=3,627.0
O=C(C(=N1[Zn](N2C3/C(=C(\N4)C5)C(=CC=C6C)C=C6)N6/C7=C(\C=4C=5)C(=C(C)C=C4C)C(=C4)C)C=C6C=C7)C(C)(C)C1=C(C#CC(C=CC1)=CC=1)C2=CC=3,665.0
O=C(C(=N1[Zn](N2C3=C4C(=CC=C5)C=C5)(N5C67)N(=C4C4)C(=C6)C=4C(C)CCCCC)C=C2C=C3)C(C)(C)C1=CC5=CC=7,610.0
CC(C)(C(N1[Zn](N2C(C3)=C4C(=C(C)C=C5C)C(C)=C5)(N5C67)N(=C4C4)C(C=4)=C7C(C=CC4C)=CC=4)=CC5=CC=6)C(CCC)C=1C(=C2C=3)C(=CC=C1)C=C1,
BrC(C(C(CCCCO)C1(C)C)=N(C1=C1)[Zn]2(N(C1=C1)C(=C1)C1C(C=CC3C)=CC=3)N(=C3C4)C=1C=4)=C(C=C1)N2C1=C3C(C(C)=CC1C)=C(C=1)C,
I/C(C(=N/C1=C\C2=C3)C(CCCCCO)C1(C)C)=C(\C=C1)N(C1=C(C1C4)C(C(C)=CC5C)=C(C=5)C)[Zn](N2C(=C3)C2C(=CC=C3C)C=C3)N=1C=2C=4,
O=C(C)C(=CC1C(=C(C=C2)NC2=CC23)C(C=CC4)=CC=4)C(N=1)=CC(=CC1)NC=1C=C(N=2)C(C)(C)C3(C)CCC#[OH],636.0
O=C(C(=N1)C=C(C=C2)NC2=C(C(=CC=C2)C=C2)C(C2)=N3)C(C)(C)C1=CC(NC1C=C3C=2Br)=CC=1,
O=C(C(=N1)C=C(NC2=C(C(C=CC3)=CC=3)C(=N3)C=C4)C=C2)C(C)(C)C1=C(Br)C(=CC1)NC=1C=C34,
BrC(=CC1C(C(C(C)=CC2C)=C(C=2)C)=C(C=C2)NC2=CC23)C(N=1)=C(C(NC1C=C(N=3)C(C)(C)C2=O)=CC=1)C(=CC=C1C)C=C1,
O=C(C(=N1)C(Br)=C(NC2=C(C(=N3)C=C4)C(C(C)=CC5C)=C(C=5)C)C=C2)C(C)(C)C1=CC(NC1C(=C34)C(C=CC2C)=CC=2)=CC=1,
BrC(C(=CC1)N(C=1C1C(=CC=C2C)C=C2)[Zn]2(N(C=1C1)=C(C=1)C1C(C(C)=CC3C)=C(C)C=3)N(C=1C1)C3C=1)=C(N2=C1C=3)C(C)(C)C1=O,
O=C(C(=N1)C=C(C=C2)NC2=C(C(=N2)C3)C(=C(C)C=C4C)C(=C4)C)C(C)(C)C1=C(Br)C(NC1C(=C2C=3)C(C=CC2C)=CC=2)=CC=1,
O=C(C(=N1)C(Br)=C(NC2=C(C(C3)=N4)C(C(C)=CC5C)=C(C=5)C)C=C2)C(C)(C)C1=CC(NC1C(=C4C=3Br)C(=CC=C2C)C=C2)=CC=1,
BrC(=CC1C(=C(NC2=CC34)C=C2)C(C(C)=CC2C)=C(C)C=2)C(N=1)=C(C(C=CC1C)=CC=1)C(=CC1)NC=1C(Br)=C(N=3)C(C)(C)C4=O,
BrC(C(=NC1=C(Br)C(=CC2)NC=2C2C(C=CC3C)=CC=3)C(=O)C1(C)C)=C(NC1=C(C(C=C3)=NC3=2)C(C(C)=CC2C)=C(C=2)C)C=C1,
IC(C(NC1C(C(C=CC2C)=CC=2)=C(N=C2C3C(=C(C)C=C4C)C(=C4)C)C=C2)=CC=1)=C(N=C1C=C(NC=32)C=C2)C(C)(C)C1=O,
O=C(C(=N1)C(I)=C(NC2=C(C(C3)=N4)C(C(C)=CC5C)=C(C=5)C)C=C2)C(C)(C)C1=CC(=CC1)NC=1C(=C4C=3I)C(C=CC1C)=CC=1,
O=C(CC1C(=N2C3=C4)CC3(C)C)C(C=1N1[Zn]2(N2C3C5)N(C4=C4)C(=C4)C=3)=CC1=CC=2C=5,639.0
O=C(CC1C(CC2(C)C)=NC2=CC(N2)=CC3)C(C=1N1)=CC1=CC(C=C1)=NC1=CC2=3,656.0
CC(C)(CC1C(CC2)=C3C22)C(N=1[Zn](N3C(C=2)=C1)(N2C3C4)N(C=4C4)=C1C=4)=CC2=CC=3,604.0
CC(C)(CC1C(CC2)=C(NC3=CC4C5)C2=C3)C(N=1)=CC(=CC1)NC=1C=C(C=5)N=4,631.0
O=C(CC1C(=NC2=CC(N3)=CC4)CC2(C)C)C(=CC2=C(C(C(C)=CC5C)=C(C=5)C)C(C=C5)=NC5=CC3=4)C=1N2,659.0
CC(C)(CC1/C=C(\N2C3=C4C(C=CC5C)=CC=5)C=C3)/C(N=1)=C/C(=CC1)N([Zn]2N(=C4C2)C3C=2)C=1C=3,662.0
O=C(CC1C(=NC2=CC(N3)=CC4)CC2(C)C)C(C=1N1)=CC1=C(C(=NC1=CC3=4)C=C1COC)C(=C(C)C=C1C)C(C)=C1,657.0
O=C(CC1C(CC2(C)C)=NC2=CC(N2)=CC3)C(C=1N1)=CC1=C(C(C=C1C=O)=NC1=CC2=3)C(C(C)=CC1C)=C(C=1)C,655.0
O=C(CC1C(CC2(C)C)=N3C2=C2)C(=CC4=C(C5C=C6)C(=CC=C7)C=C7)C=1N4[Zn]3(N=5C6=C1)N(C1=C1COC)C2=C1,671.0
O=C(CC1C(=NC2=CC(N3)=CC4COC)CC2(C)C)C(=CC2=C(C(=CC=C5)C=C5)C(C=C5)=NC5=CC3=4)C=1N2,684.0
O=C(CC1C(CC2(C)C)=NC2=CC(N2)=CC3COC)C(C=1N1)=CC1=C(C(=C(C)C=C1C)C(=C1)C)C(=NC1=CC2=3)C=C1,686.0
O=C(CC1C(=NC2=CC(N3)=CC4COC)CC2(C)C)C(C=1N1)=CC1=C(C(=NC1=CC3=4)C=C1)C(=C(F)C(F)=C1F)C(F)=C1F,689.0
O=C(CC1C(CC2(C)C)=NC2=C2)C(=CC3=C(C4C=C5)C(=CC=C6)C=C6)C=1N3[Zn](N=4C51)N(C2=C2)C(C=1)=C2C(C)CC=C,644.0
O=C(CC1C(CC2(C)C)=NC2=CC(NC23)=CC=2C(C)CCCCC)C(=CC2=C(C(=NC4=C3)C=C4)C(C=CC3)=CC=3)C=1N2,659.0
O=C(CC1C(CC2(C)C)=N3C2=C2)C(=CC4=C(C5C=C6)C(=C(C)C=C7C)C(=C7)C)C=1N4[Zn]3(N=5C16)N(C2=C2)C(C=1)=C2C(C)=CC.CCCCC,644.0
O=C(CC1C(=NC2=CC(=CC3C(C)C)NC=33)CC2(C)C)C(C=1N1)=CC1=C(C(C=C1)=NC1=C3)C(C(C)=CC1C)=C(C)C=1,659.0
O=C(CC1C(CC2(C)C)=N3C2=C2)C(=CC4=C(C5C=C6)C(=C(F)C(F)=C7F)C(F)=C7F)C=1N4[Zn]3(N=5C6=C1)N(C1=C1C(C)CCCCC)C2=C1,653.0
O=C(CC1C(CC2(C)C)=NC2=CC(N2)=CC3C(C)CCCC)C(C=1N1)=CC1=C(C(=C(F)C(F)=C1F)C(F)=C1F)C(C=C1)=NC1=CC2=3,667.0
CCCCC(CC1C(=NC2=CC(=CC3COC)NC=33)CC2(C)C)C(=CC2=C(C(=C(C)C=C4C)C(=C4)C)C(=NC4=C3)C=C4)C=1N2.OCC,664.0
C=CCC(CC1C(CC2(C)C)=NC2=CC(N2)=CC3C(C)CC(C)CC)C(=CC4=C(C(=NC5=CC2=3)C=C5)C(C(C)=CC2C)=C(C=2)C)C=1N4,641.0
O=C(CC1C(CC2(C)C)=N3C2=C2)C(C=1N1[Zn]3(N3C(C4)=C5C(C=CC6C)=CC=6)N(C2=C2)C5=C2)=CC1=C(C=3C=4)C(C(C)=CC1C)=C(C=1)C,646.0
O=C(CC1C(=NC2=CC(NC34)=CC=3)CC2(C)C)C(C=1N1)=CC1=C(C(=NC1=C4C(C=CC2C)=CC=2)C=C1)C(C(C)=CC1C)=C(C)C=1,663.0
